"LTER_site","date","species","sensor_node","soil_sensor","plot_name","year","surveyed_by","multi.hit_or_top.hit","abundance","Note","USDA_code","corrected_NWT_name"
"NWT",2017-07-20,"LLOSER",12,2,12.2,2017,"Kelsey Elwood, AJ Lodge, LZ","top-hit",3,"NaN","LLSE","Lloydia serotina"
"NWT",2017-07-20,"LUZSPI",12,2,12.2,2017,"Kelsey Elwood, AJ Lodge, LZ","top-hit",0.5,"NaN","LUSP4","Luzula spicata ssp. saximontana"
"NWT",2017-07-20,"POAALP",12,2,12.2,2017,"Kelsey Elwood, AJ Lodge, LZ","top-hit",0.5,"NaN","POAL2","Poa alpina"
"NWT",2017-07-20,"POTDIV",12,2,12.2,2017,"Kelsey Elwood, AJ Lodge, LZ","top-hit",0.5,"NaN","PODI2","Potentilla diversifolia"
"NWT",2017-07-20,"RHOINT",12,2,12.2,2017,"Kelsey Elwood, AJ Lodge, LZ","top-hit",0.5,"NaN","RHIN11","Rhodiola integrifolia"
"NWT",2017-07-20,"Rock",12,2,12.2,2017,"Kelsey Elwood, AJ Lodge, LZ","top-hit",2,"NaN","2RF","Rock"
"NWT",2017-07-20,"SEDLAN",12,2,12.2,2017,"Kelsey Elwood, AJ Lodge, LZ","top-hit",0.5,"NaN","SELA","Sedum lanceolatum"
"NWT",2017-07-20,"STELON",12,2,12.2,2017,"Kelsey Elwood, AJ Lodge, LZ","top-hit",0.5,"NaN","STLO2","Stellaria longipes"
"NWT",2017-07-20,"TRIPAR",12,2,12.2,2017,"Kelsey Elwood, AJ Lodge, LZ","top-hit",14,"NaN","TRPAP","Trifolium parryi ssp. parryi"
"NWT",2017-07-20,"TRISPI",12,2,12.2,2017,"Kelsey Elwood, AJ Lodge, LZ","top-hit",1,"NaN","TRSP2","Trisetum spicatum"
"NWT",2017-07-20,"BISBIS",13,2,13.2,2017,"Kelsey Elwood, AJ Lodge, LZ","top-hit",1,"NaN","POBI6","Bistorta bistortoides"
"NWT",2017-07-20,"CALLEP",13,2,13.2,2017,"Kelsey Elwood, AJ Lodge, LZ","top-hit",19,"NaN","CALE4","Caltha leptosepala"
"NWT",2017-07-20,"CARSCO",13,2,13.2,2017,"Kelsey Elwood, AJ Lodge, LZ","top-hit",25,"NaN","CASCS2","Carex scopulorum var. scopulorum"
"NWT",2017-07-20,"DESCAE",13,2,13.2,2017,"Kelsey Elwood, AJ Lodge, LZ","top-hit",40,"NaN","DECE","Deschampsia caespitosa"
"NWT",2017-07-20,"GENALG",13,2,13.2,2017,"Kelsey Elwood, AJ Lodge, LZ","top-hit",1,"NaN","GEAL2","Gentiana algida"
"NWT",2017-07-20,"Litter",13,2,13.2,2017,"Kelsey Elwood, AJ Lodge, LZ","top-hit",10,"NaN","2LTR","Litter"
"NWT",2017-07-20,"Moss",13,2,13.2,2017,"Kelsey Elwood, AJ Lodge, LZ","top-hit",1,"NaN","2MOSS","Unknown moss"
"NWT",2017-07-20,"RHORHO",13,2,13.2,2017,"Kelsey Elwood, AJ Lodge, LZ","top-hit",4,"NaN","RHRH4","Clementsia rhodantha"
"NWT",2017-07-21,"ACOROS",8,2,8.2,2017,"Kelsey Elwood, Amanda J Lodge, Jo, and Reed","top-hit",15,"NaN","GEROT","Acomastylis rossii"
"NWT",2017-07-21,"AREFEN",8,2,8.2,2017,"Kelsey Elwood, Amanda J Lodge, Jo, and Reed","top-hit",0.5,"NaN","ARFET3","Arenaria fendleri var. tweedyi"
"NWT",2017-07-21,"ARTSCO",8,2,8.2,2017,"Kelsey Elwood, Amanda J Lodge, Jo, and Reed","top-hit",2,"NaN","ARSC","Artemisia scopulorum"
"NWT",2017-07-21,"BISBIS",8,2,8.2,2017,"Kelsey Elwood, Amanda J Lodge, Jo, and Reed","top-hit",0.5,"NaN","POBI6","Bistorta bistortoides"
"NWT",2017-07-21,"CARILL",8,2,8.2,2017,"Kelsey Elwood, Amanda J Lodge, Jo, and Reed","top-hit",1,"NaN","CAIL","Carex illota"
"NWT",2017-07-21,"CARNOV",8,2,8.2,2017,"Kelsey Elwood, Amanda J Lodge, Jo, and Reed","top-hit",0.5,"NaN","CANO3","Carex nova"
"NWT",2017-07-21,"CARSCO",8,2,8.2,2017,"Kelsey Elwood, Amanda J Lodge, Jo, and Reed","top-hit",2,"NaN","CASCS2","Carex scopulorum var. scopulorum"
"NWT",2017-07-21,"DESCAE",8,2,8.2,2017,"Kelsey Elwood, Amanda J Lodge, Jo, and Reed","top-hit",34,"NaN","DECE","Deschampsia caespitosa"
"NWT",2017-07-21,"ERISIM",8,2,8.2,2017,"Kelsey Elwood, Amanda J Lodge, Jo, and Reed","top-hit",8,"NaN","ERSI3","Erigeron simplex"
"NWT",2017-07-21,"FESBRA",8,2,8.2,2017,"Kelsey Elwood, Amanda J Lodge, Jo, and Reed","top-hit",1,"NaN","FEBR","Festuca brachyphylla"
"NWT",2017-07-21,"LEWPYG",8,2,8.2,2017,"Kelsey Elwood, Amanda J Lodge, Jo, and Reed","top-hit",0.5,"NaN","LEPY2","Lewisia pygmaea var. pygmaea"
"NWT",2017-07-21,"Litter",8,2,8.2,2017,"Kelsey Elwood, Amanda J Lodge, Jo, and Reed","top-hit",18,"NaN","2LTR","Litter"
"NWT",2017-07-21,"LLOSER",8,2,8.2,2017,"Kelsey Elwood, Amanda J Lodge, Jo, and Reed","top-hit",4,"NaN","LLSE","Lloydia serotina"
"NWT",2017-07-21,"LUZSPI",8,2,8.2,2017,"Kelsey Elwood, Amanda J Lodge, Jo, and Reed","top-hit",0.5,"NaN","LUSP4","Luzula spicata ssp. saximontana"
"NWT",2017-07-21,"MINOBT",8,2,8.2,2017,"Kelsey Elwood, Amanda J Lodge, Jo, and Reed","top-hit",1,"NaN","MIOB2","Minuartia obtusiloba"
"NWT",2017-07-21,"NOCFEN",8,2,8.2,2017,"Kelsey Elwood, Amanda J Lodge, Jo, and Reed","top-hit",0.5,"NaN","NOFEG","Noccaea montana var. montana"
"NWT",2017-07-21,"POAALP",8,2,8.2,2017,"Kelsey Elwood, Amanda J Lodge, Jo, and Reed","top-hit",1,"NaN","POAL2","Poa alpina"
"NWT",2017-07-21,"POTDIV",8,2,8.2,2017,"Kelsey Elwood, Amanda J Lodge, Jo, and Reed","top-hit",4,"NaN","PODI2","Potentilla diversifolia"
"NWT",2017-07-21,"SAXRHO",8,2,8.2,2017,"Kelsey Elwood, Amanda J Lodge, Jo, and Reed","top-hit",2,"NaN","SARH2","Saxifraga rhomboidea"
"NWT",2017-07-21,"SEDLAN",8,2,8.2,2017,"Kelsey Elwood, Amanda J Lodge, Jo, and Reed","top-hit",0.5,"NaN","SELA","Sedum lanceolatum"
"NWT",2017-07-21,"STELON",8,2,8.2,2017,"Kelsey Elwood, Amanda J Lodge, Jo, and Reed","top-hit",1,"NaN","STLO2","Stellaria longipes"
"NWT",2017-07-21,"TRIPAR",8,2,8.2,2017,"Kelsey Elwood, Amanda J Lodge, Jo, and Reed","top-hit",5,"NaN","TRPAP","Trifolium parryi ssp. parryi"
"NWT",2017-07-21,"TRISPI",8,2,8.2,2017,"Kelsey Elwood, Amanda J Lodge, Jo, and Reed","top-hit",1,"NaN","TRSP2","Trisetum spicatum"
"NWT",2017-07-21,"ACHMIL",20,2,20.2,2017,"Kelsey Elwood, AJ Lodge, Jo S, Reed","top-hit",2,"NaN","ACMIA","Achillea lanulosa ssp. alpicola"
"NWT",2017-07-21,"AGOGLA",20,2,20.2,2017,"Kelsey Elwood, AJ Lodge, Jo S, Reed","top-hit",0.5,"NaN","AGGLG","Agoseris glauca var. glauca"
"NWT",2017-07-21,"ALLGEY",20,2,20.2,2017,"Kelsey Elwood, AJ Lodge, Jo S, Reed","top-hit",2,"NaN","ALGE","Allium geyeri"
"NWT",2017-07-21,"ANTMED",20,2,20.2,2017,"Kelsey Elwood, AJ Lodge, Jo S, Reed","top-hit",0.5,"NaN","ANME2","Antennaria alpina"
"NWT",2017-07-21,"AREFEN",20,2,20.2,2017,"Kelsey Elwood, AJ Lodge, Jo S, Reed","top-hit",3,"NaN","ARFET3","Arenaria fendleri var. tweedyi"
"NWT",2017-07-21,"ARTSCO",20,2,20.2,2017,"Kelsey Elwood, AJ Lodge, Jo S, Reed","top-hit",0.5,"NaN","ARSC","Artemisia scopulorum"
"NWT",2017-07-21,"BISVIV",20,2,20.2,2017,"Kelsey Elwood, AJ Lodge, Jo S, Reed","top-hit",0.5,"NaN","POVI3","Bistorta vivipara"
"NWT",2017-07-21,"CAMROT",20,2,20.2,2017,"Kelsey Elwood, AJ Lodge, Jo S, Reed","top-hit",3,"Unconfirmed","CARO2","Campanula rotundifolia"
"NWT",2017-07-21,"CARALB",20,2,20.2,2017,"Kelsey Elwood, AJ Lodge, Jo S, Reed","top-hit",5,"NaN","CAAL6","Carex albonigra"
"NWT",2017-07-21,"CARRUP",20,2,20.2,2017,"Kelsey Elwood, AJ Lodge, Jo S, Reed","top-hit",9,"NaN","CARUD","Carex rupestris ssp. drummondiana"
"NWT",2017-07-21,"CERARV",20,2,20.2,2017,"Kelsey Elwood, AJ Lodge, Jo S, Reed","top-hit",0.5,"NaN","CEARS2","Cerastium arvense var. latifolium"
"NWT",2017-07-21,"ELYTRA",20,2,20.2,2017,"Kelsey Elwood, AJ Lodge, Jo S, Reed","top-hit",1,"NaN","ELTRT","Agropyron trachycaulum"
"NWT",2017-07-21,"FESBRA",20,2,20.2,2017,"Kelsey Elwood, AJ Lodge, Jo S, Reed","top-hit",1,"NaN","FEBR","Festuca brachyphylla"
"NWT",2017-07-21,"KOBMYO",20,2,20.2,2017,"Kelsey Elwood, AJ Lodge, Jo S, Reed","top-hit",36,"NaN","KOMY","Kobresia myosuroides"
"NWT",2017-07-21,"LEWPYG",20,2,20.2,2017,"Kelsey Elwood, AJ Lodge, Jo S, Reed","top-hit",0.5,"NaN","LEPY2","Lewisia pygmaea var. pygmaea"
"NWT",2017-07-21,"Litter",20,2,20.2,2017,"Kelsey Elwood, AJ Lodge, Jo S, Reed","top-hit",13,"NaN","2LTR","Litter"
"NWT",2017-07-21,"LLOSER",20,2,20.2,2017,"Kelsey Elwood, AJ Lodge, Jo S, Reed","top-hit",3,"NaN","LLSE","Lloydia serotina"
"NWT",2017-07-21,"MINOBT",20,2,20.2,2017,"Kelsey Elwood, AJ Lodge, Jo S, Reed","top-hit",0.5,"NaN","MIOB2","Minuartia obtusiloba"
"NWT",2017-07-21,"NOCFEN",20,2,20.2,2017,"Kelsey Elwood, AJ Lodge, Jo S, Reed","top-hit",0.5,"NaN","NOFEG","Noccaea montana var. montana"
"NWT",2017-07-21,"OREALP",20,2,20.2,2017,"Kelsey Elwood, AJ Lodge, Jo S, Reed","top-hit",1,"NaN","ORALA","Oreoxis alpina ssp. alpina"
"NWT",2017-07-21,"POAALP",20,2,20.2,2017,"Kelsey Elwood, AJ Lodge, Jo S, Reed","top-hit",1,"NaN","POAL2","Poa alpina"
"NWT",2017-07-21,"POTDIV",20,2,20.2,2017,"Kelsey Elwood, AJ Lodge, Jo S, Reed","top-hit",0.5,"NaN","PODI2","Potentilla diversifolia"
"NWT",2017-07-21,"POTRUB",20,2,20.2,2017,"Kelsey Elwood, AJ Lodge, Jo S, Reed","top-hit",1,"Unconfirmed","PORU3","Potentilla rubricaulis"
"NWT",2017-07-21,"SAXRHO",20,2,20.2,2017,"Kelsey Elwood, AJ Lodge, Jo S, Reed","top-hit",0.5,"NaN","SARH2","Saxifraga rhomboidea"
"NWT",2017-07-21,"SEDLAN",20,2,20.2,2017,"Kelsey Elwood, AJ Lodge, Jo S, Reed","top-hit",3,"NaN","SELA","Sedum lanceolatum"
"NWT",2017-07-21,"SELDEN",20,2,20.2,2017,"Kelsey Elwood, AJ Lodge, Jo S, Reed","top-hit",0.5,"NaN","SEDES","Selaginella densa var. scopulorum"
"NWT",2017-07-21,"Soil",20,2,20.2,2017,"Kelsey Elwood, AJ Lodge, Jo S, Reed","top-hit",13,"NaN","2BARE","Soil"
"NWT",2017-07-21,"SOLMUL",20,2,20.2,2017,"Kelsey Elwood, AJ Lodge, Jo S, Reed","top-hit",0.5,"NaN","SOMU","Solidago multiradiata"
"NWT",2017-07-21,"STELON",20,2,20.2,2017,"Kelsey Elwood, AJ Lodge, Jo S, Reed","top-hit",0.5,"NaN","STLO2","Stellaria longipes"
"NWT",2017-07-21,"TRIDAS",20,2,20.2,2017,"Kelsey Elwood, AJ Lodge, Jo S, Reed","top-hit",0.5,"NaN","TRDA2","Trifolium dasyphyllum"
"NWT",2017-07-21,"TRIPAR",20,2,20.2,2017,"Kelsey Elwood, AJ Lodge, Jo S, Reed","top-hit",2,"NaN","TRPAP","Trifolium parryi ssp. parryi"
"NWT",2017-07-21,"TRISPI",20,2,20.2,2017,"Kelsey Elwood, AJ Lodge, Jo S, Reed","top-hit",2,"NaN","TRSP2","Trisetum spicatum"
"NWT",2017-08-01,"ACOROS",18,2,18.2,2017,"AJ Lodge, Jo","top-hit",12,"NaN","GEROT","Acomastylis rossii"
"NWT",2017-08-01,"ALLGEY",18,2,18.2,2017,"AJ Lodge, Jo","top-hit",0.5,"NaN","ALGE","Allium geyeri"
"NWT",2017-08-01,"AREFEN",18,2,18.2,2017,"AJ Lodge, Jo","top-hit",10,"NaN","ARFET3","Arenaria fendleri var. tweedyi"
"NWT",2017-08-01,"CARRUP",18,2,18.2,2017,"AJ Lodge, Jo","top-hit",0.5,"NaN","CARUD","Carex rupestris ssp. drummondiana"
"NWT",2017-08-01,"CASOCC",18,2,18.2,2017,"AJ Lodge, Jo","top-hit",0.5,"NaN","CAOC4","Castilleja occidentalis"
"NWT",2017-08-01,"CERARV",18,2,18.2,2017,"AJ Lodge, Jo","top-hit",0.5,"NaN","CEARS2","Cerastium arvense var. latifolium"
"NWT",2017-08-01,"ERIPIN",18,2,18.2,2017,"AJ Lodge, Jo","top-hit",6,"NaN","ERPI6","Erigeron pinnatisectus"
"NWT",2017-08-01,"Lichen",18,2,18.2,2017,"AJ Lodge, Jo","top-hit",4,"NaN","2LICHN","Unknown lichen"
"NWT",2017-08-01,"Litter",18,2,18.2,2017,"AJ Lodge, Jo","top-hit",10,"NaN","2LTR","Litter"
"NWT",2017-08-01,"MINOBT",18,2,18.2,2017,"AJ Lodge, Jo","top-hit",3,"NaN","MIOB2","Minuartia obtusiloba"
"NWT",2017-08-01,"NOCFEN",18,2,18.2,2017,"AJ Lodge, Jo","top-hit",0.5,"NaN","NOFEG","Noccaea montana var. montana"
"NWT",2017-08-01,"PHLPUL",18,2,18.2,2017,"AJ Lodge, Jo","top-hit",0.5,"NaN","PHPU5","Phlox pulvinata"
"NWT",2017-08-01,"POAALP",18,2,18.2,2017,"AJ Lodge, Jo","top-hit",0.5,"NaN","POAL2","Poa alpina"
"NWT",2017-08-01,"Rock",18,2,18.2,2017,"AJ Lodge, Jo","top-hit",5,"NaN","2RF","Rock"
"NWT",2017-08-01,"SEDLAN",18,2,18.2,2017,"AJ Lodge, Jo","top-hit",0.5,"NaN","SELA","Sedum lanceolatum"
"NWT",2017-08-01,"SELDEN",18,2,18.2,2017,"AJ Lodge, Jo","top-hit",12,"NaN","SEDES","Selaginella densa var. scopulorum"
"NWT",2017-08-01,"SILACA",18,2,18.2,2017,"AJ Lodge, Jo","top-hit",2,"NaN","SIACS2","Silene acaulis ssp. subacaulescens"
"NWT",2017-08-01,"Soil",18,2,18.2,2017,"AJ Lodge, Jo","top-hit",28,"NaN","2BARE","Soil"
"NWT",2017-08-01,"TRISPI",18,2,18.2,2017,"AJ Lodge, Jo","top-hit",0.5,"Confirmed with Sam Sartwell","TRSP2","Trisetum spicatum"
"NWT",2017-08-01,"SALIX",18,2,18.2,2017,"AJ Lodge, Jo","top-hit",8,"NaN","SALIX","Salix spp."
"NWT",2017-08-03,"ACHMIL",15,1,15.1,2017,"AJ Lodge, Sam Sartwell","top-hit",3,"NaN","ACMIA","Achillea lanulosa ssp. alpicola"
"NWT",2017-08-03,"AGOGLA",15,1,15.1,2017,"AJ Lodge, Sam Sartwell","top-hit",0.5,"NaN","AGGLG","Agoseris glauca var. glauca"
"NWT",2017-08-03,"ALLGEY",15,1,15.1,2017,"AJ Lodge, Sam Sartwell","top-hit",0.5,"NaN","ALGE","Allium geyeri"
"NWT",2017-08-03,"AREFEN",15,1,15.1,2017,"AJ Lodge, Sam Sartwell","top-hit",3,"NaN","ARFET3","Arenaria fendleri var. tweedyi"
"NWT",2017-08-03,"CARHET",15,1,15.1,2017,"AJ Lodge, Sam Sartwell","top-hit",19,"NaN","CAHEC","Carex chalciolepis"
"NWT",2017-08-03,"CARSIC",15,1,15.1,2017,"AJ Lodge, Sam Sartwell","top-hit",55,"NaN","CASI12","Carex foenea"
"NWT",2017-08-03,"CASOCC",15,1,15.1,2017,"AJ Lodge, Sam Sartwell","top-hit",0.5,"NaN","CAOC4","Castilleja occidentalis"
"NWT",2017-08-03,"ELYTRA",15,1,15.1,2017,"AJ Lodge, Sam Sartwell","top-hit",2,"NaN","ELTRT","Agropyron trachycaulum"
"NWT",2017-08-03,"ERISIM",15,1,15.1,2017,"AJ Lodge, Sam Sartwell","top-hit",0.5,"NaN","ERSI3","Erigeron simplex"
"NWT",2017-08-03,"Litter",15,1,15.1,2017,"AJ Lodge, Sam Sartwell","top-hit",2,"NaN","2LTR","Litter"
"NWT",2017-08-03,"LLOSER",15,1,15.1,2017,"AJ Lodge, Sam Sartwell","top-hit",0.5,"NaN","LLSE","Lloydia serotina"
"NWT",2017-08-03,"OREALP",15,1,15.1,2017,"AJ Lodge, Sam Sartwell","top-hit",0.5,"NaN","ORALA","Oreoxis alpina ssp. alpina"
"NWT",2017-08-03,"PHLPUL",15,1,15.1,2017,"AJ Lodge, Sam Sartwell","top-hit",1,"NaN","PHPU5","Phlox pulvinata"
"NWT",2017-08-03,"POAALP",15,1,15.1,2017,"AJ Lodge, Sam Sartwell","top-hit",1,"NaN","POAL2","Poa alpina"
"NWT",2017-08-03,"POLVIS",15,1,15.1,2017,"AJ Lodge, Sam Sartwell","top-hit",1,"NaN","POVI","Polemonium viscosum"
"NWT",2017-08-03,"POTCON",15,1,15.1,2017,"AJ Lodge, Sam Sartwell","top-hit",0.5,"NaN","POCO13","Potentilla concinna"
"NWT",2017-08-03,"POTDIV",15,1,15.1,2017,"AJ Lodge, Sam Sartwell","top-hit",2,"NaN","PODI2","Potentilla diversifolia"
"NWT",2017-08-03,"POTRUB",15,1,15.1,2017,"AJ Lodge, Sam Sartwell","top-hit",0.5,"NaN","PORU3","Potentilla rubricaulis"
"NWT",2017-08-03,"POTSUB",15,1,15.1,2017,"AJ Lodge, Sam Sartwell","top-hit",1,"NaN","POSU5","Potentilla subjuga"
"NWT",2017-08-03,"Rock",15,1,15.1,2017,"AJ Lodge, Sam Sartwell","top-hit",6,"NaN","2RF","Rock"
"NWT",2017-08-03,"SAXRHO",15,1,15.1,2017,"AJ Lodge, Sam Sartwell","top-hit",0.5,"NaN","SARH2","Saxifraga rhomboidea"
"NWT",2017-08-03,"SEDLAN",15,1,15.1,2017,"AJ Lodge, Sam Sartwell","top-hit",0.5,"NaN","SELA","Sedum lanceolatum"
"NWT",2017-08-03,"SOLMUL",15,1,15.1,2017,"AJ Lodge, Sam Sartwell","top-hit",1,"NaN","SOMU","Solidago multiradiata"
"NWT",2017-08-03,"STELON",15,1,15.1,2017,"AJ Lodge, Sam Sartwell","top-hit",0.5,"NaN","STLO2","Stellaria longipes"
"NWT",2017-08-03,"TETGRA",15,1,15.1,2017,"AJ Lodge, Sam Sartwell","top-hit",1,"NaN","TEGR3","Hymenoxys grandiflora"
"NWT",2017-08-03,"TRIDAS",15,1,15.1,2017,"AJ Lodge, Sam Sartwell","top-hit",1,"NaN","TRDA2","Trifolium dasyphyllum"
"NWT",2017-08-03,"TRISPI",15,1,15.1,2017,"AJ Lodge, Sam Sartwell","top-hit",1,"NaN","TRSP2","Trisetum spicatum"
"NWT",2017-08-03,"ACHMIL",16,2,16.2,2017,"AJ Lodge, Sam Sartwell","top-hit",1,"NaN","ACMIA","Achillea lanulosa ssp. alpicola"
"NWT",2017-08-03,"ACOROS",16,2,16.2,2017,"AJ Lodge, Sam Sartwell","top-hit",0.5,"NaN","GEROT","Acomastylis rossii"
"NWT",2017-08-03,"AGOGLA",16,2,16.2,2017,"AJ Lodge, Sam Sartwell","top-hit",1,"NaN","AGGLG","Agoseris glauca var. glauca"
"NWT",2017-08-03,"AREFEN",16,2,16.2,2017,"AJ Lodge, Sam Sartwell","top-hit",4,"NaN","ARFET3","Arenaria fendleri var. tweedyi"
"NWT",2017-08-03,"ARTSCO",16,2,16.2,2017,"AJ Lodge, Sam Sartwell","top-hit",3,"NaN","ARSC","Artemisia scopulorum"
"NWT",2017-08-03,"CERARV",16,2,16.2,2017,"AJ Lodge, Sam Sartwell","top-hit",1,"NaN","CEARS2","Cerastium arvense var. latifolium"
"NWT",2017-08-03,"ERISIM",16,2,16.2,2017,"AJ Lodge, Sam Sartwell","top-hit",6,"NaN","ERSI3","Erigeron simplex"
"NWT",2017-08-03,"KOBMYO",16,2,16.2,2017,"AJ Lodge, Sam Sartwell","top-hit",17,"NaN","KOMY","Kobresia myosuroides"
"NWT",2017-08-03,"LEWPYG",16,2,16.2,2017,"AJ Lodge, Sam Sartwell","top-hit",2,"NaN","LEPY2","Lewisia pygmaea var. pygmaea"
"NWT",2017-08-03,"Litter",16,2,16.2,2017,"AJ Lodge, Sam Sartwell","top-hit",10,"NaN","2LTR","Litter"
"NWT",2017-08-03,"LLOSER",16,2,16.2,2017,"AJ Lodge, Sam Sartwell","top-hit",7,"NaN","LLSE","Lloydia serotina"
"NWT",2017-08-03,"NOCFEN",16,2,16.2,2017,"AJ Lodge, Sam Sartwell","top-hit",1,"NaN","NOFEG","Noccaea montana var. montana"
"NWT",2017-08-03,"POTDIV",16,2,16.2,2017,"AJ Lodge, Sam Sartwell","top-hit",0.5,"NaN","PODI2","Potentilla diversifolia"
"NWT",2017-08-03,"POTRUB",16,2,16.2,2017,"AJ Lodge, Sam Sartwell","top-hit",0.5,"NaN","PORU3","Potentilla rubricaulis"
"NWT",2017-08-03,"Rock",16,2,16.2,2017,"AJ Lodge, Sam Sartwell","top-hit",1,"NaN","2RF","Rock"
"NWT",2017-08-03,"SEDLAN",16,2,16.2,2017,"AJ Lodge, Sam Sartwell","top-hit",3,"NaN","SELA","Sedum lanceolatum"
"NWT",2017-08-03,"Soil",16,2,16.2,2017,"AJ Lodge, Sam Sartwell","top-hit",13,"NaN","2BARE","Soil"
"NWT",2017-08-03,"SOLMUL",16,2,16.2,2017,"AJ Lodge, Sam Sartwell","top-hit",7,"NaN","SOMU","Solidago multiradiata"
"NWT",2017-08-03,"TRIPAR",16,2,16.2,2017,"AJ Lodge, Sam Sartwell","top-hit",19,"NaN","TRPAP","Trifolium parryi ssp. parryi"
"NWT",2017-08-03,"TRISPI",16,2,16.2,2017,"AJ Lodge, Sam Sartwell","top-hit",1,"NaN","TRSP2","Trisetum spicatum"
"NWT",2017-08-04,"ACOROS",17,2,17.2,2017,"AJ Lodge, Sam Sartwell","top-hit",1,"NaN","GEROT","Acomastylis rossii"
"NWT",2017-08-04,"AGOGLA",17,2,17.2,2017,"AJ Lodge, Sam Sartwell","top-hit",0.5,"NaN","AGGLG","Agoseris glauca var. glauca"
"NWT",2017-08-04,"ARTSCO",17,2,17.2,2017,"AJ Lodge, Sam Sartwell","top-hit",0.5,"NaN","ARSC","Artemisia scopulorum"
"NWT",2017-08-04,"BISVIV",17,2,17.2,2017,"AJ Lodge, Sam Sartwell","top-hit",2,"NaN","POVI3","Bistorta vivipara"
"NWT",2017-08-04,"CALLEP",17,2,17.2,2017,"AJ Lodge, Sam Sartwell","top-hit",12,"NaN","CALE4","Caltha leptosepala"
"NWT",2017-08-04,"CARSCO",17,2,17.2,2017,"AJ Lodge, Sam Sartwell","top-hit",0.5,"NaN","CASCS2","Carex scopulorum var. scopulorum"
"NWT",2017-08-04,"DESCAE",17,2,17.2,2017,"AJ Lodge, Sam Sartwell","top-hit",17,"NaN","DECE","Deschampsia caespitosa"
"NWT",2017-08-04,"DODPUL",17,2,17.2,2017,"AJ Lodge, Sam Sartwell","top-hit",7,"NaN","DOPU","Dodecatheon pulchellum"
"NWT",2017-08-04,"ERISIM",17,2,17.2,2017,"AJ Lodge, Sam Sartwell","top-hit",0.5,"NaN","ERSI3","Erigeron simplex"
"NWT",2017-08-04,"FESBRA",17,2,17.2,2017,"AJ Lodge, Sam Sartwell","top-hit",0.5,"NaN","FEBR","Festuca brachyphylla"
"NWT",2017-08-04,"GENALG",17,2,17.2,2017,"AJ Lodge, Sam Sartwell","top-hit",2,"NaN","GEAL2","Gentiana algida"
"NWT",2017-08-04,"GENAMA",17,2,17.2,2017,"AJ Lodge, Sam Sartwell","top-hit",0.5,"NaN","GEAM3","Gentianella amarella"
"NWT",2017-08-04,"JUNTRI",17,2,17.2,2017,"AJ Lodge, Sam Sartwell","top-hit",5,"NaN","JUTR4","Juncus triglumis"
"NWT",2017-08-04,"Litter",17,2,17.2,2017,"AJ Lodge, Sam Sartwell","top-hit",3,"NaN","2LTR","Litter"
"NWT",2017-08-04,"LLOSER",17,2,17.2,2017,"AJ Lodge, Sam Sartwell","top-hit",7,"NaN","LLSE","Lloydia serotina"
"NWT",2017-08-04,"Moss",17,2,17.2,2017,"AJ Lodge, Sam Sartwell","top-hit",1,"NaN","2MOSS","Unknown moss"
"NWT",2017-08-04,"PEDGRO",17,2,17.2,2017,"AJ Lodge, Sam Sartwell","top-hit",2,"NaN","PEGR2","Pedicularis groenlandica"
"NWT",2017-08-04,"POTDIV",17,2,17.2,2017,"AJ Lodge, Sam Sartwell","top-hit",0.5,"NaN","PODI2","Potentilla diversifolia"
"NWT",2017-08-04,"RHOINT",17,2,17.2,2017,"AJ Lodge, Sam Sartwell","top-hit",0.5,"NaN","RHIN11","Rhodiola integrifolia"
"NWT",2017-08-04,"Soil",17,2,17.2,2017,"AJ Lodge, Sam Sartwell","top-hit",2,"NaN","2BARE","Soil"
"NWT",2017-08-04,"STELON",17,2,17.2,2017,"AJ Lodge, Sam Sartwell","top-hit",0.5,"NaN","STLO2","Stellaria longipes"
"NWT",2017-08-04,"SWEPER",17,2,17.2,2017,"AJ Lodge, Sam Sartwell","top-hit",1,"NaN","SWPE","Swertia perennis"
"NWT",2017-08-04,"TRIPAR",17,2,17.2,2017,"AJ Lodge, Sam Sartwell","top-hit",0.5,"NaN","TRPAP","Trifolium parryi ssp. parryi"
"NWT",2017-08-04,"SALIX",17,2,17.2,2017,"AJ Lodge, Sam Sartwell","top-hit",39,"NaN","SALIX","Salix spp."
"NWT",2017-08-04,"ACHMIL",19,2,19.2,2017,"AJ Lodge, Sam Sartwell","top-hit",1,"NaN","ACMIA","Achillea lanulosa ssp. alpicola"
"NWT",2017-08-04,"ACOROS",19,2,19.2,2017,"AJ Lodge, Sam Sartwell","top-hit",2,"NaN","GEROT","Acomastylis rossii"
"NWT",2017-08-04,"ANTMED",19,2,19.2,2017,"AJ Lodge, Sam Sartwell","top-hit",3,"NaN","ANME2","Antennaria alpina"
"NWT",2017-08-04,"AREFEN",19,2,19.2,2017,"AJ Lodge, Sam Sartwell","top-hit",4,"NaN","ARFET3","Arenaria fendleri var. tweedyi"
"NWT",2017-08-04,"ARTSCO",19,2,19.2,2017,"AJ Lodge, Sam Sartwell","top-hit",2,"NaN","ARSC","Artemisia scopulorum"
"NWT",2017-08-04,"BISBIS",19,2,19.2,2017,"AJ Lodge, Sam Sartwell","top-hit",0.5,"NaN","POBI6","Bistorta bistortoides"
